ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Year,Month,Day
7679.0,1985.0,Phd,Single,30298.0,0.0,0.0,2014-05-19,48.0,6.0,3.0,12.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,29.0,2014,5,19
10702.0,1984.0,Graduation,Single,52413.0,1.0,0.0,2012-11-03,67.0,185.0,8.0,133.0,56.0,56.0,12.0,2.0,7.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,30.0,2012,11,3
7505.0,1957.0,Phd,Married,44155.0,1.0,1.0,2014-01-19,24.0,22.0,1.0,9.0,0.0,0.0,14.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,57.0,2014,1,19
5113.0,1971.0,Phd,Divorced,86979.0,0.0,0.0,2013-11-07,67.0,584.0,81.0,556.0,65.0,81.0,35.0,1.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2013,11,7
10858.0,1975.0,Graduation,Married,76532.0,1.0,1.0,2013-09-09,38.0,355.0,30.0,177.0,90.0,81.0,30.0,4.0,9.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2013,9,9
2961.0,1982.0,Graduation,Married,42081.0,1.0,0.0,2013-02-26,86.0,175.0,10.0,110.0,54.0,6.0,27.0,2.0,6.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2013,2,26
2747.0,1988.0,Phd,Married,67546.0,0.0,0.0,2012-08-31,90.0,864.0,81.0,556.0,120.5,38.0,126.5,1.0,4.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,26.0,2012,8,31
3010.0,1989.0,Master,Married,88420.0,0.0,0.0,2014-05-02,87.0,957.0,81.0,556.0,99.0,81.0,126.5,1.0,4.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,25.0,2014,5,2
5790.0,1985.0,Graduation,Married,31158.0,1.0,0.0,2013-01-27,62.0,25.0,6.0,16.0,20.0,0.0,5.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,29.0,2013,1,27
6892.0,1968.0,Graduation,Divorced,61671.0,0.0,1.0,2014-06-03,23.0,641.0,7.0,56.0,0.0,0.0,28.0,6.0,10.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,46.0,2014,6,3
1743.0,1974.0,Graduation,Single,69719.0,0.0,0.0,2014-05-26,99.0,273.0,81.0,208.0,120.5,14.0,43.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,40.0,2014,5,26
3578.0,1949.0,Graduation,Divorced,49160.0,0.0,1.0,2013-10-20,29.0,122.0,21.0,43.0,25.0,10.0,15.0,2.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,65.0,2013,10,20
8462.0,1978.0,Basic,Married,24882.0,1.0,0.0,2012-09-09,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2012,9,9
5558.0,1954.0,Phd,Single,90933.0,0.0,0.0,2014-03-31,90.0,1020.0,31.0,430.0,62.0,63.0,79.0,1.0,4.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,60.0,2014,3,31
4619.0,1945.0,Phd,Single,113734.0,0.0,0.0,2014-05-28,9.0,6.0,2.0,3.0,1.0,81.0,3.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,69.0,2014,5,28
8780.0,1950.0,Phd,Married,59292.0,0.0,1.0,2013-06-13,71.0,378.0,14.0,68.0,19.0,14.0,14.0,2.0,3.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,64.0,2013,6,13
10789.0,1964.0,Phd,Married,45759.0,1.0,1.0,2013-02-23,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,50.0,2013,2,23
10779.0,1983.0,Graduation,Single,22148.0,0.0,0.0,2014-04-13,16.0,15.0,5.0,14.0,0.0,4.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,31.0,2014,4,13
5896.0,1987.0,Master,Married,73395.0,0.0,0.0,2014-03-18,94.0,272.0,7.0,80.0,20.0,7.0,11.0,1.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,27.0,2014,3,18
2337.0,1971.0,Graduation,Divorced,29819.0,1.0,0.0,2013-10-24,77.0,9.0,1.0,24.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2013,10,24
10951.0,1968.0,Graduation,Married,45688.0,0.0,1.0,2014-01-25,20.0,279.0,0.0,18.0,0.0,0.0,9.0,2.0,3.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,46.0,2014,1,25
544.0,1954.0,Graduation,Married,62820.0,0.0,0.0,2013-05-11,51.0,398.0,61.0,265.0,120.5,61.0,53.0,1.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,60.0,2013,5,11
17.0,1971.0,Phd,Married,60491.0,0.0,1.0,2013-09-06,81.0,637.0,47.0,237.0,12.0,19.0,76.0,4.0,6.0,10.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2013,9,6
10680.0,1986.0,Graduation,Married,33235.0,1.0,0.0,2014-02-05,71.0,45.0,0.0,16.0,2.0,1.0,6.0,1.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,28.0,2014,2,5
3265.0,1959.0,Graduation,Married,35701.0,0.0,0.0,2013-03-19,36.0,21.0,1.0,9.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,55.0,2013,3,19
5623.0,1980.0,Master,Married,31535.0,1.0,0.0,2013-09-26,95.0,15.0,4.0,13.0,0.0,0.0,19.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,34.0,2013,9,26
5832.0,1960.0,2N Cycle,Married,92556.0,0.0,0.0,2014-04-20,32.0,493.0,81.0,352.0,120.5,23.0,28.0,0.0,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,54.0,2014,4,20
5544.0,1970.0,Graduation,Single,67384.0,0.0,1.0,2012-11-10,32.0,957.0,40.0,175.0,120.5,53.0,107.0,2.0,7.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,44.0,2012,11,10
6417.0,1971.0,Master,Married,80573.0,0.0,0.0,2012-10-14,85.0,829.0,81.0,430.0,60.0,81.0,15.0,1.0,4.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2012,10,14
5831.0,1967.0,Graduation,Married,77870.0,0.0,1.0,2012-08-22,93.0,1017.0,50.0,500.0,65.0,50.0,126.5,3.0,5.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,47.0,2012,8,22
7101.0,1963.0,Phd,Widow,52278.0,0.0,1.0,2013-01-25,24.0,953.0,0.0,71.0,0.0,0.0,126.5,6.0,10.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,51.0,2013,1,25
10176.0,1968.0,Graduation,Single,57107.0,0.0,1.0,2012-08-24,44.0,159.0,0.0,120.0,0.0,0.0,126.5,6.0,4.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,46.0,2012,8,24
2326.0,1990.0,Graduation,Married,18929.0,0.0,0.0,2013-02-16,15.0,32.0,0.0,8.0,23.0,4.0,18.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,24.0,2013,2,16
4385.0,1981.0,Phd,Single,36038.0,1.0,0.0,2013-05-31,82.0,23.0,0.0,15.0,0.0,2.0,7.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,33.0,2013,5,31
2929.0,1976.0,Graduation,Single,20180.0,0.0,0.0,2013-02-20,27.0,18.0,42.0,24.0,15.0,20.0,18.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2013,2,20
10686.0,1965.0,Phd,Married,34230.0,1.0,1.0,2012-12-26,72.0,15.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,49.0,2012,12,26
2546.0,1977.0,2N Cycle,Single,31878.0,0.0,1.0,2014-06-22,7.0,23.0,4.0,5.0,10.0,5.0,23.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,37.0,2014,6,22
3283.0,1972.0,2N Cycle,Married,70932.0,0.0,1.0,2014-01-19,57.0,200.0,81.0,100.0,46.0,81.0,126.5,2.0,6.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,42.0,2014,1,19
3138.0,1956.0,Graduation,Single,91249.0,0.0,0.0,2012-10-20,84.0,1225.0,27.0,119.0,71.0,81.0,27.0,0.0,7.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,58.0,2012,10,20
4994.0,1943.0,Master,Single,77598.0,0.0,0.0,2013-10-01,53.0,1193.0,33.0,281.0,120.5,66.0,33.0,1.0,7.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,71.0,2013,10,1
7966.0,1959.0,Graduation,Single,80982.0,1.0,1.0,2013-01-08,48.0,505.0,81.0,401.0,104.0,22.0,22.0,3.0,11.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,55.0,2013,1,8
3112.0,1977.0,Master,Married,22701.0,1.0,0.0,2013-09-05,2.0,2.0,4.0,9.0,0.0,4.0,5.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,37.0,2013,9,5
10872.0,1969.0,Phd,Married,55212.0,0.0,1.0,2012-11-23,65.0,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,45.0,2012,11,23
2181.0,1970.0,Graduation,Married,70617.0,0.0,0.0,2013-06-23,45.0,353.0,61.0,556.0,40.0,46.0,27.0,1.0,3.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,44.0,2013,6,23
1867.0,1957.0,Graduation,Single,64849.0,0.0,0.0,2012-11-13,42.0,652.0,48.0,350.0,94.0,81.0,108.0,1.0,9.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,57.0,2012,11,13
1518.0,1965.0,Master,Married,62694.0,1.0,1.0,2013-06-17,29.0,379.0,6.0,157.0,25.0,81.0,91.0,5.0,9.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,49.0,2013,6,17
5734.0,1974.0,Phd,Married,61917.0,1.0,1.0,2013-11-20,83.0,46.0,4.0,36.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,40.0,2013,11,20
2878.0,1947.0,Phd,Married,67472.0,0.0,1.0,2013-09-28,93.0,162.0,31.0,127.0,8.0,17.0,69.0,2.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,67.0,2013,9,28
1458.0,1982.0,Master,Married,21059.0,1.0,0.0,2014-01-07,40.0,8.0,3.0,19.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2014,1,7
7007.0,1968.0,Master,Married,29543.0,2.0,0.0,2014-04-01,47.0,17.0,3.0,18.0,3.0,4.0,18.0,2.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,46.0,2014,4,1
6200.0,1951.0,Graduation,Married,75903.0,0.0,1.0,2013-04-08,50.0,340.0,81.0,185.0,120.5,38.0,100.0,2.0,6.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,63.0,2013,4,8
1403.0,1975.0,2N Cycle,Married,34984.0,1.0,1.0,2012-09-06,40.0,8.0,4.0,15.0,3.0,5.0,3.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2012,9,6
4827.0,1956.0,Phd,Single,54998.0,0.0,1.0,2013-03-10,3.0,154.0,22.0,202.0,39.0,30.0,8.0,5.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,58.0,2013,3,10
6250.0,1949.0,Phd,Widow,54356.0,0.0,1.0,2012-11-19,62.0,710.0,15.0,30.0,20.0,0.0,0.0,3.0,11.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,65.0,2012,11,19
9291.0,1959.0,Master,Married,34242.0,0.0,1.0,2014-03-23,25.0,8.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,55.0,2014,3,23
2478.0,1973.0,Graduation,Married,25410.0,1.0,0.0,2013-08-31,48.0,2.0,2.0,4.0,13.0,13.0,4.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,41.0,2013,8,31
1139.0,1984.0,Phd,Married,73356.0,0.0,0.0,2014-02-06,56.0,1050.0,14.0,322.0,0.0,14.0,112.0,1.0,5.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,30.0,2014,2,6
5138.0,1950.0,Graduation,Married,28320.0,0.0,1.0,2013-01-14,68.0,19.0,1.0,14.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,64.0,2013,1,14
5393.0,1977.0,Graduation,Single,23763.0,1.0,0.0,2012-08-07,64.0,22.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,37.0,2012,8,7
10413.0,1984.0,Graduation,Married,72570.0,0.0,0.0,2014-04-25,67.0,274.0,81.0,216.0,120.5,81.0,126.5,1.0,4.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,30.0,2014,4,25
5015.0,1976.0,Master,Married,34529.0,1.0,0.0,2012-09-14,94.0,68.0,6.0,38.0,3.0,6.0,41.0,2.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2012,9,14
10868.0,1951.0,Graduation,Widow,70792.0,0.0,0.0,2013-02-06,82.0,344.0,45.0,556.0,104.0,11.0,114.0,2.0,3.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,63.0,2013,2,6
10676.0,1982.0,Graduation,Married,63211.0,0.0,0.0,2012-11-02,3.0,145.0,81.0,459.0,120.5,26.0,126.5,2.0,3.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2012,11,2
2495.0,1974.0,Master,Married,83891.0,0.0,1.0,2014-06-20,24.0,217.0,38.0,350.0,111.0,81.0,15.0,1.0,4.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,40.0,2014,6,20
7842.0,1968.0,Graduation,Single,36065.0,1.0,1.0,2013-03-31,54.0,18.0,7.0,34.0,10.0,2.0,3.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,46.0,2013,3,31
9955.0,1954.0,Graduation,Married,39898.0,0.0,1.0,2013-02-12,20.0,69.0,8.0,26.0,12.0,7.0,12.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,60.0,2013,2,12
6663.0,1940.0,Phd,Single,51141.0,0.0,0.0,2013-07-08,96.0,144.0,0.0,7.0,0.0,0.0,6.0,1.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,74.0,2013,7,8
2162.0,1976.0,Graduation,Married,56939.0,0.0,1.0,2013-09-18,19.0,256.0,34.0,103.0,90.0,29.0,49.0,2.0,3.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2013,9,18
3434.0,1951.0,Graduation,Single,80872.0,0.0,0.0,2014-05-12,60.0,483.0,72.0,556.0,94.0,12.0,108.0,1.0,4.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,63.0,2014,5,12
7919.0,1976.0,Phd,Married,72335.0,0.0,0.0,2012-08-13,2.0,1225.0,81.0,556.0,28.0,21.0,0.0,1.0,10.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2012,8,13
5626.0,1964.0,Phd,Single,61798.0,0.0,0.0,2013-11-23,13.0,338.0,4.0,89.0,11.0,8.0,13.0,1.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,50.0,2013,11,23
6428.0,1950.0,Phd,Widow,76842.0,0.0,0.0,2014-05-03,37.0,605.0,10.0,345.0,84.0,54.0,32.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,64.0,2014,5,3
8514.0,1976.0,Graduation,Married,29478.0,1.0,0.0,2014-01-17,59.0,8.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2014,1,17
10448.0,1956.0,Graduation,Single,46998.0,0.0,1.0,2012-10-22,55.0,172.0,41.0,86.0,45.0,6.0,27.0,5.0,5.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,58.0,2012,10,22
2109.0,1990.0,Graduation,Single,96843.0,0.0,0.0,2013-04-23,60.0,448.0,71.0,556.0,40.0,17.0,17.0,1.0,6.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,24.0,2013,4,23
7530.0,1950.0,Phd,Widow,56551.0,1.0,1.0,2014-05-07,48.0,67.0,4.0,32.0,17.0,2.0,16.0,3.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,64.0,2014,5,7
8925.0,1965.0,Master,Married,70053.0,0.0,1.0,2013-07-03,38.0,512.0,53.0,98.0,81.0,81.0,89.0,3.0,8.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,49.0,2013,7,3
3009.0,1962.0,Phd,Widow,71670.0,0.0,0.0,2013-07-09,8.0,1225.0,16.0,128.0,0.0,0.0,126.5,1.0,5.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,52.0,2013,7,9
6355.0,1978.0,Graduation,Married,44359.0,1.0,1.0,2014-06-17,19.0,20.0,0.0,14.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2014,6,17
3517.0,1952.0,Graduation,Single,40887.0,1.0,1.0,2013-05-06,32.0,50.0,4.0,44.0,10.0,10.0,43.0,3.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,62.0,2013,5,6
1158.0,1966.0,Graduation,Divorced,48877.0,0.0,1.0,2014-01-05,27.0,102.0,1.0,15.0,2.0,0.0,24.0,1.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,48.0,2014,1,5
6203.0,1947.0,Graduation,Married,74485.0,0.0,0.0,2013-08-24,58.0,499.0,81.0,556.0,120.5,49.0,49.0,1.0,6.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,67.0,2013,8,24
7165.0,1972.0,Graduation,Married,64474.0,0.0,1.0,2013-10-22,59.0,381.0,35.0,172.0,56.0,81.0,93.0,2.0,8.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,42.0,2013,10,22
3595.0,1963.0,Graduation,Married,77226.0,0.0,1.0,2014-02-28,29.0,631.0,43.0,239.0,120.5,76.0,21.0,2.0,6.0,8.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,51.0,2014,2,28
8537.0,1949.0,Graduation,Widow,72643.0,0.0,0.0,2013-02-27,60.0,526.0,80.0,553.0,120.5,81.0,53.0,1.0,3.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,65.0,2013,2,27
4331.0,1978.0,Master,Married,85738.0,0.0,0.0,2014-01-23,41.0,913.0,26.0,376.0,17.0,26.0,13.0,1.0,3.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2014,1,23
6281.0,1966.0,Graduation,Divorced,55686.0,0.0,1.0,2013-02-14,27.0,673.0,0.0,199.0,37.0,47.0,26.0,2.0,6.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,48.0,2013,2,14
4338.0,1983.0,Graduation,Single,39062.0,1.0,0.0,2014-03-25,28.0,23.0,0.0,9.0,0.0,0.0,12.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,31.0,2014,3,25
2452.0,1971.0,Graduation,Married,34600.0,1.0,1.0,2013-01-01,8.0,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2013,1,1
9507.0,1975.0,Graduation,Married,40794.0,0.0,1.0,2013-04-07,18.0,261.0,23.0,73.0,4.0,23.0,50.0,2.0,6.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2013,4,7
8360.0,1971.0,2N Cycle,Married,54690.0,1.0,1.0,2013-11-07,76.0,111.0,16.0,37.0,7.0,9.0,18.0,3.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,43.0,2013,11,7
10311.0,1969.0,Graduation,Married,4428.0,0.0,1.0,2013-10-05,0.0,16.0,4.0,12.0,2.0,4.0,126.5,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,45.0,2013,10,5
5117.0,1963.0,2N Cycle,Married,32632.0,0.0,0.0,2012-08-02,32.0,63.0,81.0,137.0,120.5,19.0,53.0,2.0,4.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,51.0,2012,8,2
4867.0,1968.0,Phd,Single,38236.0,1.0,1.0,2013-09-20,2.0,58.0,0.0,18.0,2.0,0.0,10.0,4.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,46.0,2013,9,20
9289.0,1979.0,Graduation,Married,36781.0,1.0,0.0,2014-04-10,16.0,29.0,1.0,17.0,0.0,3.0,13.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,35.0,2014,4,10
10913.0,1984.0,Master,Single,31385.0,1.0,0.0,2012-12-05,56.0,3.0,2.0,12.0,0.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,30.0,2012,12,5
3032.0,1984.0,Graduation,Married,24570.0,1.0,0.0,2013-02-27,97.0,28.0,34.0,62.0,11.0,14.0,44.0,3.0,4.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,30.0,2013,2,27
8524.0,1974.0,Phd,Divorced,25509.0,1.0,0.0,2012-09-18,15.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,40.0,2012,9,18
3334.0,1951.0,Graduation,Married,94642.0,0.0,0.0,2014-02-12,35.0,879.0,81.0,556.0,106.0,81.0,126.5,0.0,5.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,63.0,2014,2,12
4470.0,1962.0,Master,Married,58646.0,0.0,1.0,2013-06-10,3.0,62.0,1.0,44.0,6.0,5.0,22.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,52.0,2013,6,10
1406.0,1975.0,Graduation,Single,53201.0,1.0,1.0,2013-02-12,49.0,280.0,7.0,81.0,20.0,0.0,27.0,6.0,6.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2013,2,12
8619.0,1957.0,Graduation,Married,21994.0,0.0,1.0,2012-12-24,4.0,9.0,0.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,57.0,2012,12,24
10821.0,1978.0,Graduation,Married,57113.0,1.0,1.0,2013-02-06,45.0,182.0,4.0,33.0,0.0,2.0,42.0,6.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2013,2,6
